Date,UserID,JobID,Event
2022-01-13 16:23:01,1405,264,view_similar_positions
2022-01-13 16:33:47,685,57,summary
2022-01-13 16:34:22,1669,322,summary
2022-01-13 16:35:53,685,57,detail_description
2022-01-13 16:36:35,1669,322,detail_description
2022-01-13 16:39:31,1669,322,view_employer_profile
2022-01-13 16:41:33,1669,322,view_similar_positions
2022-01-13 16:56:42,898,101,summary
2022-01-13 16:59:15,898,101,detail_description
2022-01-13 16:59:25,898,101,view_similar_positions
2022-01-13 17:00:22,426,437,summary
2022-01-13 17:01:34,426,437,detail_description
2022-01-13 17:03:14,198,284,summary
2022-01-13 17:05:47,198,284,detail_description
2022-01-13 17:07:14,1287,136,summary
2022-01-13 17:08:14,1287,136,detail_description
2022-01-13 17:08:40,198,284,view_employer_profile
2022-01-13 17:11:12,1287,136,view_similar_positions
2022-01-13 17:21:00,665,265,summary
2022-01-13 17:21:20,665,265,detail_description
2022-01-13 17:23:02,665,265,view_similar_positions
2022-01-13 17:37:42,1518,238,summary
2022-01-13 17:38:28,1518,238,detail_description
2022-01-13 17:38:51,1325,425,summary
2022-01-13 17:39:11,1325,425,detail_description
2022-01-13 18:08:07,663,32,summary
2022-01-13 18:11:05,663,32,detail_description
2022-01-13 18:50:15,935,194,summary
2022-01-13 18:51:23,567,346,summary
2022-01-13 18:51:44,935,194,detail_description
2022-01-13 18:52:04,567,346,detail_description
2022-01-13 18:52:40,935,194,view_employer_profile
2022-01-13 18:53:32,567,346,view_employer_profile
2022-01-13 18:55:46,459,465,summary
2022-01-13 18:57:05,459,465,detail_description
2022-01-13 19:11:06,541,225,summary
2022-01-13 19:13:12,541,225,detail_description
2022-01-13 19:15:06,1490,367,summary
2022-01-13 19:28:26,8,10,summary
2022-01-13 19:28:47,8,10,detail_description
2022-01-13 19:29:47,8,10,view_employer_profile
2022-01-13 19:31:03,8,10,view_similar_positions
2022-01-13 19:40:11,1014,329,summary
2022-01-13 19:42:08,1014,329,detail_description
2022-01-13 20:11:11,1352,144,summary
2022-01-13 20:13:49,1352,144,detail_description
2022-01-13 20:15:28,1352,144,view_employer_profile
2022-01-13 20:19:44,1071,432,summary
2022-01-13 20:22:34,1071,432,detail_description
2022-01-13 20:25:04,1511,429,summary
2022-01-13 20:27:14,1534,33,summary
2022-01-13 20:27:43,1511,429,detail_description
2022-01-13 20:28:12,1511,429,view_employer_profile
2022-01-13 20:29:00,1534,33,detail_description
2022-01-13 20:29:34,1534,33,view_employer_profile
2022-01-13 20:30:44,1534,33,view_similar_positions
2022-01-13 20:31:11,759,120,summary
2022-01-13 20:32:39,784,587,summary
2022-01-13 20:33:48,759,120,detail_description
2022-01-13 20:35:25,784,587,detail_description
2022-01-13 20:35:37,759,120,view_employer_profile
2022-01-13 20:41:47,213,183,summary
2022-01-13 20:42:19,213,183,detail_description
2022-01-13 20:42:40,213,183,view_similar_positions
2022-01-13 20:43:08,1110,27,summary
2022-01-13 20:45:16,1110,27,detail_description
2022-01-13 20:45:36,1110,27,view_employer_profile
2022-01-13 20:53:19,863,107,summary
2022-01-13 20:53:46,863,107,detail_description
2022-01-13 20:55:26,863,107,view_employer_profile
2022-01-13 20:56:48,863,107,view_similar_positions
2022-01-13 21:04:05,246,576,summary
2022-01-13 21:04:36,246,576,detail_description
2022-01-13 21:18:29,355,432,summary
2022-01-13 21:19:13,355,432,view_employer_profile
2022-01-13 21:25:20,1550,358,summary
2022-01-13 21:25:37,1550,358,detail_description
2022-01-13 21:26:30,1550,358,view_employer_profile
2022-01-13 21:34:46,1685,418,summary
2022-01-13 21:35:27,1685,418,detail_description
2022-01-13 21:36:45,1685,418,view_employer_profile
2022-01-13 21:36:54,1685,418,view_similar_positions
2022-01-13 21:42:36,470,576,summary
2022-01-13 21:44:43,470,576,detail_description
2022-01-13 21:47:04,1139,528,summary
2022-01-13 21:47:20,470,576,view_similar_positions
2022-01-13 21:49:27,1139,528,detail_description
2022-01-13 22:00:59,729,493,summary
2022-01-13 22:01:33,1103,570,summary
2022-01-13 22:02:22,1103,570,detail_description
2022-01-13 22:02:53,729,493,detail_description
2022-01-13 22:04:57,1103,570,view_similar_positions
2022-01-13 22:40:36,72,489,summary
2022-01-13 22:42:40,921,502,summary
2022-01-13 22:42:43,72,489,detail_description
2022-01-13 22:43:40,72,489,view_similar_positions
2022-01-13 22:45:28,921,502,detail_description
2022-01-13 22:53:18,817,429,summary
2022-01-13 22:54:05,817,429,detail_description
2022-01-13 23:09:59,114,218,summary
2022-01-13 23:11:56,114,218,detail_description
2022-01-13 23:13:54,114,218,view_employer_profile
2022-01-13 23:14:32,114,218,view_similar_positions
2022-01-13 23:22:06,300,474,summary
2022-01-13 23:22:56,300,474,detail_description
2022-01-13 23:25:16,300,474,view_similar_positions
2022-01-13 23:29:55,1600,514,summary
2022-01-13 23:32:08,1600,514,detail_description
2022-01-13 23:33:50,1600,514,view_similar_positions
2022-01-13 23:44:38,1173,515,summary
2022-01-13 23:45:40,1173,515,detail_description
2022-01-13 23:54:05,616,66,summary
2022-01-13 23:56:03,616,66,detail_description
2022-01-13 23:57:39,616,66,view_similar_positions
2022-01-13 23:58:16,161,34,summary
2022-01-14 00:00:18,894,384,summary
2022-01-14 00:00:30,161,34,detail_description
2022-01-14 00:00:58,894,384,detail_description
2022-01-14 00:02:03,1514,548,summary
2022-01-14 00:04:20,1514,548,detail_description
2022-01-14 00:06:55,1514,548,view_employer_profile
2022-01-14 00:09:28,1514,548,view_similar_positions
2022-01-14 00:20:19,1069,325,summary
2022-01-14 00:21:50,1069,325,detail_description
2022-01-14 00:23:04,308,286,summary
2022-01-14 00:23:43,1069,325,view_employer_profile
2022-01-14 00:23:53,308,286,detail_description
2022-01-14 00:24:56,1069,325,view_similar_positions
2022-01-14 00:34:03,977,133,summary
2022-01-14 00:34:41,977,133,detail_description
2022-01-14 00:34:52,977,133,view_similar_positions
2022-01-14 00:48:30,365,16,summary
2022-01-14 00:51:24,365,16,detail_description
2022-01-14 01:07:20,433,579,summary
2022-01-14 01:07:59,433,579,detail_description
2022-01-14 01:08:42,508,190,summary
2022-01-14 01:09:02,433,579,view_employer_profile
2022-01-14 01:10:48,508,190,detail_description
2022-01-14 01:47:34,1733,541,summary
2022-01-14 01:49:21,1733,541,detail_description
2022-01-14 01:49:51,1019,139,summary
2022-01-14 01:58:56,1553,459,summary
2022-01-14 01:59:19,1553,459,detail_description
2022-01-14 02:13:29,1271,375,summary
2022-01-14 02:13:37,1271,375,detail_description
2022-01-14 02:39:37,1666,191,summary
2022-01-14 02:39:47,1666,191,detail_description
2022-01-14 02:45:30,1478,160,summary
2022-01-14 02:47:41,1478,160,detail_description
2022-01-14 02:52:26,1064,320,summary
2022-01-14 02:55:21,1064,320,detail_description
2022-01-14 02:57:18,836,331,summary
2022-01-14 02:57:50,836,331,detail_description
2022-01-14 03:21:19,110,363,summary
2022-01-14 03:21:27,147,59,summary
2022-01-14 03:22:05,110,363,detail_description
2022-01-14 03:22:53,147,59,detail_description
2022-01-14 03:23:18,119,165,summary
2022-01-14 03:23:22,147,59,view_employer_profile
2022-01-14 03:24:21,1542,310,summary
2022-01-14 03:25:05,1542,310,detail_description
2022-01-14 03:26:08,119,165,detail_description
2022-01-14 03:27:46,119,165,view_employer_profile
2022-01-14 03:33:05,824,32,summary
2022-01-14 03:35:28,824,32,detail_description
2022-01-14 03:38:17,824,32,view_similar_positions
2022-01-14 03:49:45,1327,399,summary
2022-01-14 03:50:10,1327,399,detail_description
2022-01-14 03:52:22,1327,399,view_similar_positions
2022-01-14 04:10:10,1386,31,summary
2022-01-14 04:12:58,1386,31,detail_description
2022-01-14 04:21:30,329,203,summary
2022-01-14 04:23:54,329,203,detail_description
2022-01-14 04:24:00,846,325,summary
2022-01-14 04:24:29,329,203,view_similar_positions
2022-01-14 04:25:07,846,325,detail_description
2022-01-14 04:25:32,498,570,summary
2022-01-14 04:26:13,498,570,detail_description
2022-01-14 04:28:40,498,570,view_employer_profile
2022-01-14 04:29:42,498,570,view_similar_positions
2022-01-14 04:30:40,157,531,summary
2022-01-14 04:33:27,859,281,summary
2022-01-14 04:33:38,157,531,detail_description
2022-01-14 04:33:55,157,531,view_employer_profile
2022-01-14 04:35:46,859,281,detail_description
2022-01-14 04:36:32,859,281,view_similar_positions
2022-01-14 04:44:49,883,231,summary
2022-01-14 04:45:53,883,231,detail_description
2022-01-14 04:48:31,1294,405,summary
2022-01-14 04:48:49,883,231,view_similar_positions
2022-01-14 04:49:08,1294,405,detail_description
2022-01-14 05:16:38,1725,19,summary
2022-01-14 05:18:06,1725,19,detail_description
2022-01-14 05:22:07,166,529,summary
2022-01-14 05:23:01,166,529,detail_description
2022-01-14 05:25:54,166,529,view_employer_profile
2022-01-14 05:32:37,84,247,summary
2022-01-14 05:33:48,84,247,detail_description
2022-01-14 05:41:58,1687,104,summary
2022-01-14 05:42:20,1687,104,detail_description
2022-01-14 05:44:51,1687,104,view_employer_profile
2022-01-14 05:56:46,71,580,summary
2022-01-14 05:58:27,777,592,summary
2022-01-14 05:58:28,71,580,detail_description
2022-01-14 05:58:33,777,592,detail_description
2022-01-14 06:09:38,823,325,summary
2022-01-14 06:10:26,823,325,detail_description
2022-01-14 06:11:40,823,325,view_employer_profile
2022-01-14 06:13:53,823,325,view_similar_positions
2022-01-14 06:28:03,535,184,summary
2022-01-14 06:28:37,535,184,detail_description
2022-01-14 06:29:45,535,184,view_similar_positions
2022-01-14 07:09:36,876,509,summary
2022-01-14 07:12:17,876,509,detail_description
2022-01-14 07:13:10,876,509,view_employer_profile
2022-01-14 07:15:11,876,509,view_similar_positions
2022-01-14 07:30:18,676,203,summary
2022-01-14 07:32:07,676,203,detail_description
2022-01-14 07:32:16,676,203,view_similar_positions
2022-01-14 07:51:25,1428,206,summary
2022-01-14 07:51:41,1314,401,summary
2022-01-14 07:52:59,1314,401,detail_description
2022-01-14 07:53:14,1428,206,detail_description
2022-01-14 07:53:51,1428,206,view_similar_positions
2022-01-14 08:30:18,218,458,summary
2022-01-14 08:32:59,218,458,detail_description
2022-01-14 08:33:11,1002,318,summary
2022-01-14 08:34:00,218,458,view_employer_profile
2022-01-14 08:35:37,1002,318,detail_description
2022-01-14 08:37:51,1002,318,view_employer_profile
2022-01-14 08:39:30,645,574,summary
2022-01-14 08:41:35,876,61,summary
2022-01-14 08:42:18,645,574,detail_description
2022-01-14 08:42:55,1749,357,summary
2022-01-14 08:43:03,876,61,detail_description
2022-01-14 08:44:31,645,574,view_similar_positions
2022-01-14 08:45:51,1749,357,detail_description
2022-01-14 08:47:36,1749,357,view_employer_profile
2022-01-14 08:50:19,467,334,summary
2022-01-14 08:51:49,467,334,detail_description
2022-01-14 08:53:24,467,334,view_employer_profile
2022-01-14 08:58:47,279,339,summary
2022-01-14 08:59:43,279,339,detail_description
2022-01-14 09:00:09,691,322,summary
2022-01-14 09:01:23,691,322,detail_description
2022-01-14 09:02:06,691,322,view_similar_positions
2022-01-14 09:14:45,756,380,summary
2022-01-14 09:16:10,756,380,detail_description
2022-01-14 09:17:00,756,380,view_employer_profile
2022-01-14 09:21:14,1023,451,summary
2022-01-14 09:22:05,1023,451,view_similar_positions
2022-01-14 09:24:44,41,276,summary
2022-01-14 09:26:05,41,276,detail_description
2022-01-14 09:26:42,173,229,summary
2022-01-14 09:26:45,500,241,summary
2022-01-14 09:28:08,41,276,view_similar_positions
2022-01-14 09:28:19,173,229,detail_description
2022-01-14 09:28:25,500,241,detail_description
2022-01-14 09:28:26,173,229,view_similar_positions
2022-01-14 09:30:35,500,241,view_similar_positions
2022-01-14 09:36:35,772,66,summary
2022-01-14 09:39:28,772,66,detail_description
2022-01-14 09:41:45,772,66,view_employer_profile
2022-01-14 10:08:20,219,477,summary
2022-01-14 10:09:00,219,477,detail_description
2022-01-14 10:14:13,954,423,summary
2022-01-14 10:14:25,954,423,detail_description
2022-01-14 10:14:59,954,423,view_employer_profile
2022-01-14 10:19:27,1074,361,summary
2022-01-14 10:21:15,1074,361,detail_description
2022-01-14 10:56:52,741,177,summary
2022-01-14 10:56:59,741,177,detail_description
2022-01-14 11:14:37,884,544,summary
2022-01-14 11:14:55,884,544,detail_description
2022-01-14 11:16:50,884,544,view_employer_profile
2022-01-14 11:33:03,1763,529,summary
2022-01-14 11:34:02,1763,529,detail_description
2022-01-14 11:35:42,1763,529,view_similar_positions
2022-01-14 11:46:25,1097,521,summary
2022-01-14 11:47:49,1097,521,detail_description
2022-01-14 11:50:03,1097,521,view_employer_profile
2022-01-14 11:50:28,375,551,summary
2022-01-14 11:53:04,375,551,detail_description
2022-01-14 11:53:37,375,551,view_similar_positions
2022-01-14 12:06:54,1744,106,summary
2022-01-14 12:09:33,1744,106,detail_description
2022-01-14 12:10:44,1744,106,view_similar_positions
2022-01-14 12:22:54,1311,467,summary
2022-01-14 12:23:47,1311,467,detail_description
2022-01-14 12:24:48,671,514,summary
2022-01-14 12:26:52,671,514,detail_description
2022-01-14 12:29:34,671,514,view_similar_positions
2022-01-14 12:29:57,1182,592,summary
2022-01-14 12:31:25,1182,592,detail_description
2022-01-14 12:31:46,1182,592,view_employer_profile
2022-01-14 12:33:08,1182,592,view_similar_positions
2022-01-14 12:39:24,1434,34,summary
2022-01-14 12:41:42,1434,34,detail_description
2022-01-14 12:43:16,1434,34,view_employer_profile
2022-01-14 12:45:54,1434,34,view_similar_positions
2022-01-14 12:54:15,357,504,summary
2022-01-14 12:56:39,357,504,detail_description
2022-01-14 12:56:50,357,504,view_employer_profile
2022-01-14 13:01:41,1552,525,summary
2022-01-14 13:02:07,1552,525,detail_description
2022-01-14 13:03:31,1552,525,view_employer_profile
2022-01-14 13:06:40,559,294,summary
2022-01-14 13:08:25,559,294,detail_description
2022-01-14 13:12:51,730,218,summary
2022-01-14 13:14:33,730,218,detail_description
2022-01-14 13:26:11,970,352,summary
2022-01-14 13:29:10,970,352,detail_description
2022-01-14 13:30:07,970,352,view_employer_profile
2022-01-14 13:30:24,1733,527,summary
2022-01-14 13:30:46,970,352,view_similar_positions
2022-01-14 13:44:27,53,230,summary
2022-01-14 13:44:34,53,230,detail_description
2022-01-14 13:47:14,53,230,view_similar_positions
2022-01-14 13:48:06,1426,565,summary
2022-01-14 13:51:06,1426,565,detail_description
2022-01-14 13:53:44,1426,565,view_employer_profile
2022-01-14 13:56:42,1426,565,view_similar_positions
2022-01-14 14:10:02,1360,481,summary
2022-01-14 14:11:25,1360,481,detail_description
2022-01-14 14:24:05,1483,575,summary
2022-01-14 14:24:39,1483,575,detail_description
2022-01-14 14:25:15,1483,575,view_similar_positions
2022-01-14 14:25:51,574,272,summary
2022-01-14 14:26:47,211,83,summary
2022-01-14 14:26:52,211,83,detail_description
2022-01-14 14:27:30,574,272,detail_description
2022-01-14 14:29:33,574,272,view_employer_profile
2022-01-14 14:31:02,574,272,view_similar_positions
2022-01-14 14:33:36,552,596,summary
2022-01-14 14:34:56,552,596,detail_description
2022-01-14 14:35:35,685,318,summary
2022-01-14 14:36:01,685,318,view_employer_profile
2022-01-14 14:37:26,763,180,summary
2022-01-14 14:38:26,685,318,view_similar_positions
2022-01-14 14:38:46,763,180,detail_description
2022-01-14 14:40:10,763,180,view_employer_profile
2022-01-14 15:16:25,1060,512,summary
2022-01-14 15:19:20,1060,512,detail_description
2022-01-14 15:32:03,1005,159,summary
2022-01-14 15:34:35,1005,159,detail_description
2022-01-14 16:13:08,642,457,summary
2022-01-14 16:13:28,642,457,detail_description
2022-01-14 16:24:39,543,492,summary
2022-01-14 16:27:15,543,492,detail_description
2022-01-14 16:27:48,15,508,summary
2022-01-14 16:27:49,543,492,view_employer_profile
2022-01-14 16:29:07,543,492,view_similar_positions
2022-01-14 16:29:37,15,508,detail_description
2022-01-14 16:29:59,15,508,view_employer_profile
2022-01-14 16:51:19,705,429,summary
2022-01-14 16:52:19,1562,551,summary
2022-01-14 16:52:34,705,429,detail_description
2022-01-14 16:54:14,1562,551,detail_description
2022-01-14 16:54:53,705,429,view_employer_profile
2022-01-14 16:59:07,344,118,summary
2022-01-14 17:01:28,344,118,detail_description
2022-01-14 17:13:25,1355,402,summary
2022-01-14 17:14:59,1355,402,detail_description
2022-01-14 17:26:39,1764,122,summary
2022-01-14 17:28:26,1764,122,detail_description
2022-01-14 17:38:08,1337,343,summary
2022-01-14 17:38:20,1337,343,detail_description
2022-01-14 17:38:52,1486,508,summary
2022-01-14 17:39:42,1486,508,detail_description
2022-01-14 17:39:49,1337,343,view_employer_profile
2022-01-14 17:41:01,937,529,summary
2022-01-14 17:41:53,937,529,detail_description
2022-01-14 17:42:05,937,529,view_similar_positions
2022-01-14 17:42:18,1486,508,view_employer_profile
2022-01-14 18:06:44,878,8,summary
2022-01-14 18:08:39,878,8,detail_description
2022-01-14 18:09:05,878,8,view_employer_profile
2022-01-14 18:22:49,625,329,summary
2022-01-14 18:23:56,625,329,detail_description
2022-01-14 18:24:17,625,329,view_employer_profile
2022-01-14 18:32:13,644,145,summary
2022-01-14 18:33:55,644,145,detail_description
2022-01-14 18:35:57,644,145,view_employer_profile
2022-01-14 19:19:57,1645,348,summary
2022-01-14 19:20:50,1645,348,detail_description
2022-01-14 19:23:37,1645,348,view_similar_positions
2022-01-14 19:31:26,369,31,summary
2022-01-14 19:34:20,369,31,detail_description
2022-01-14 19:42:57,751,92,summary
2022-01-14 19:45:31,751,92,detail_description
2022-01-14 19:56:49,561,552,summary
2022-01-14 19:58:42,561,552,detail_description
2022-01-14 20:29:20,1588,387,summary
2022-01-14 20:31:25,1588,387,detail_description
2022-01-14 20:43:47,690,165,summary
2022-01-14 20:45:50,203,354,summary
2022-01-14 20:46:47,690,165,detail_description
2022-01-14 20:47:44,203,354,detail_description
2022-01-14 20:48:38,690,165,view_employer_profile
2022-01-14 20:53:07,839,554,summary
2022-01-14 20:55:41,839,554,detail_description
2022-01-14 20:56:52,839,554,view_similar_positions
2022-01-14 21:13:01,90,494,summary
2022-01-14 21:14:09,90,494,detail_description
2022-01-14 21:15:39,90,494,view_similar_positions
2022-01-14 21:19:20,604,278,summary
2022-01-14 21:22:10,604,278,detail_description
2022-01-14 21:22:12,981,376,summary
2022-01-14 21:22:53,981,376,detail_description
2022-01-14 21:25:06,981,376,view_employer_profile
2022-01-14 21:25:07,604,278,view_similar_positions
2022-01-14 21:25:09,1285,514,summary
2022-01-14 21:25:16,1285,514,detail_description
2022-01-14 21:26:15,1285,514,view_employer_profile
2022-01-14 21:28:59,170,578,summary
2022-01-14 21:31:15,170,578,detail_description
2022-01-14 21:50:12,684,432,summary
2022-01-14 21:51:03,684,432,detail_description
2022-01-14 21:52:14,684,432,view_employer_profile
2022-01-14 21:54:08,684,432,view_similar_positions
2022-01-14 21:57:30,209,24,summary
2022-01-14 21:59:09,209,24,detail_description
2022-01-14 22:01:44,209,24,view_similar_positions
2022-01-14 22:07:54,1652,472,summary
2022-01-14 22:10:49,1652,472,detail_description
2022-01-14 22:30:52,1244,19,summary
2022-01-14 22:33:12,1244,19,detail_description
2022-01-14 22:34:34,1244,19,view_employer_profile
2022-01-14 22:37:19,1244,19,view_similar_positions
2022-01-14 22:49:12,1478,528,summary
2022-01-14 22:50:16,1478,528,detail_description
2022-01-14 22:54:09,1333,208,summary
2022-01-14 22:54:20,1333,208,detail_description
2022-01-14 23:04:00,1564,331,summary
2022-01-14 23:06:01,1564,331,detail_description
2022-01-14 23:10:05,153,444,summary
2022-01-14 23:10:29,153,444,detail_description
2022-01-14 23:11:06,153,444,view_employer_profile
2022-01-14 23:11:50,996,133,summary
2022-01-14 23:13:05,996,133,detail_description
2022-01-14 23:34:56,1380,314,summary
2022-01-14 23:37:17,1380,314,detail_description
2022-01-14 23:38:23,1380,314,view_similar_positions
2022-01-14 23:43:36,1323,128,summary
2022-01-14 23:44:28,1323,128,detail_description
2022-01-14 23:46:52,1323,128,view_similar_positions
2022-01-15 00:10:57,233,534,summary
2022-01-15 00:11:31,233,534,detail_description
2022-01-15 00:24:48,1681,17,summary
2022-01-15 00:27:10,1681,17,detail_description
2022-01-15 01:05:35,783,235,summary
2022-01-15 01:07:18,783,235,detail_description
2022-01-15 01:16:06,312,570,summary
2022-01-15 01:18:01,312,570,detail_description
2022-01-15 01:20:45,312,570,view_employer_profile
2022-01-15 01:35:58,1537,65,summary
2022-01-15 01:37:15,1537,65,detail_description
2022-01-15 01:40:00,1537,65,view_similar_positions
2022-01-15 01:54:02,491,36,summary
2022-01-15 01:56:06,491,36,detail_description
2022-01-15 02:01:06,845,425,summary
2022-01-15 02:01:28,845,425,detail_description
2022-01-15 02:01:53,845,425,view_employer_profile
2022-01-15 02:04:04,1556,477,summary
2022-01-15 02:06:50,1556,477,detail_description
2022-01-15 02:08:45,1556,477,view_similar_positions
2022-01-15 02:17:32,1619,481,summary
2022-01-15 02:18:11,1619,481,detail_description
2022-01-15 02:20:52,1619,481,view_similar_positions
2022-01-15 02:37:09,892,399,summary
2022-01-15 02:38:47,892,399,detail_description
2022-01-15 02:48:39,18,8,summary
2022-01-15 02:48:50,18,8,detail_description
2022-01-15 02:59:03,572,569,summary
2022-01-15 03:00:12,572,569,detail_description
2022-01-15 03:01:56,948,513,summary
2022-01-15 03:03:24,607,410,summary
2022-01-15 03:04:02,948,513,detail_description
2022-01-15 03:05:10,607,410,detail_description
2022-01-15 03:09:03,1208,65,summary
2022-01-15 03:09:05,635,59,summary
2022-01-15 03:10:16,635,59,detail_description
2022-01-15 03:11:18,222,15,summary
2022-01-15 03:11:26,1776,571,summary
2022-01-15 03:11:26,1208,65,detail_description
2022-01-15 03:11:39,1776,571,detail_description
2022-01-15 03:11:50,635,59,view_similar_positions
2022-01-15 03:11:55,222,15,detail_description
2022-01-15 03:14:22,1776,571,view_similar_positions
2022-01-15 03:18:15,1637,183,summary
2022-01-15 03:20:53,1637,183,detail_description
2022-01-15 03:38:56,52,523,summary
2022-01-15 03:41:25,52,523,detail_description
2022-01-15 03:44:25,52,523,view_employer_profile
2022-01-15 04:02:23,766,343,summary
2022-01-15 04:04:34,766,343,detail_description
2022-01-15 04:05:23,766,343,view_employer_profile
2022-01-15 04:14:42,1607,104,summary
2022-01-15 04:16:00,1607,104,detail_description
2022-01-15 04:16:39,1607,104,view_similar_positions
2022-01-15 04:24:05,260,248,summary
2022-01-15 04:24:47,260,248,detail_description
2022-01-15 04:25:32,260,248,view_employer_profile
2022-01-15 05:03:21,1794,172,summary
2022-01-15 05:05:09,1794,172,detail_description
2022-01-15 05:07:12,1794,172,view_similar_positions
2022-01-15 06:14:55,1224,515,summary
2022-01-15 06:15:33,1224,515,detail_description
2022-01-15 06:17:08,1224,515,view_similar_positions
2022-01-15 06:22:22,1602,41,summary
2022-01-15 06:23:30,1602,41,detail_description
2022-01-15 06:34:15,318,120,summary
2022-01-15 06:34:35,318,120,detail_description
2022-01-15 06:49:42,1776,32,summary
2022-01-15 06:50:48,1776,32,detail_description
2022-01-15 06:54:28,702,521,summary
2022-01-15 06:56:22,1341,334,summary
2022-01-15 06:56:52,702,521,detail_description
2022-01-15 06:58:56,1341,334,detail_description
2022-01-15 06:59:29,1341,334,view_employer_profile
2022-01-15 07:07:04,390,576,summary
2022-01-15 07:09:24,390,576,detail_description
2022-01-15 07:14:39,80,320,summary
2022-01-15 07:14:48,80,320,detail_description
2022-01-15 07:16:39,80,320,view_employer_profile
2022-01-15 07:17:00,1286,358,summary
2022-01-15 07:17:43,1286,358,detail_description
2022-01-15 07:26:48,1124,394,summary
2022-01-15 07:27:20,1124,394,detail_description
2022-01-15 07:43:51,659,283,summary
2022-01-15 07:45:37,659,283,detail_description
2022-01-15 07:46:41,659,283,view_employer_profile
2022-01-15 07:48:57,339,170,summary
2022-01-15 07:51:57,339,170,detail_description
2022-01-15 07:54:20,339,170,view_employer_profile
2022-01-15 08:35:10,82,227,summary
2022-01-15 08:36:19,82,227,detail_description
2022-01-15 08:37:28,82,227,view_employer_profile
2022-01-15 08:39:34,82,227,view_similar_positions
2022-01-15 08:53:47,1549,544,summary
2022-01-15 08:56:37,1549,544,detail_description
2022-01-15 08:57:44,717,133,summary
2022-01-15 08:57:56,717,133,detail_description
2022-01-15 08:59:56,717,133,view_similar_positions
2022-01-15 09:05:47,42,360,summary
2022-01-15 09:06:27,42,360,detail_description
2022-01-15 09:08:09,1193,399,summary
2022-01-15 09:10:58,1193,399,detail_description
2022-01-15 09:11:16,1193,399,view_employer_profile
2022-01-15 09:13:58,1193,399,view_similar_positions
2022-01-15 09:19:56,1127,423,summary
2022-01-15 09:21:49,1127,423,detail_description
2022-01-15 09:22:43,1127,423,view_employer_profile
2022-01-15 09:26:20,1619,334,summary
2022-01-15 09:29:14,1619,334,detail_description
2022-01-15 09:29:48,1619,334,view_similar_positions
2022-01-15 09:30:10,798,185,summary
2022-01-15 09:30:57,798,185,detail_description
2022-01-15 09:33:48,798,185,view_employer_profile
2022-01-15 09:34:07,798,185,view_similar_positions
2022-01-15 09:52:21,594,47,summary
2022-01-15 09:53:32,1358,341,summary
2022-01-15 09:55:14,594,47,detail_description
2022-01-15 09:56:18,1358,341,detail_description
2022-01-15 10:01:37,754,586,summary
2022-01-15 10:03:58,754,586,detail_description
2022-01-15 10:06:49,754,586,view_employer_profile
2022-01-15 10:07:06,1516,451,summary
2022-01-15 10:08:19,754,586,view_similar_positions
2022-01-15 10:09:10,1516,451,detail_description
2022-01-15 10:12:06,1516,451,view_similar_positions
2022-01-15 10:47:47,1500,464,summary
2022-01-15 10:48:19,1500,464,detail_description
2022-01-15 10:49:55,1500,464,view_employer_profile
2022-01-15 11:06:26,126,25,summary
2022-01-15 11:09:19,126,25,detail_description
2022-01-15 11:12:07,126,25,view_employer_profile
2022-01-15 11:26:19,1077,414,summary
2022-01-15 11:28:18,1077,414,detail_description
2022-01-15 11:30:43,1077,414,view_similar_positions
2022-01-15 11:57:51,66,240,summary
2022-01-15 11:58:50,831,235,summary
2022-01-15 12:00:14,1184,454,summary
2022-01-15 12:00:25,66,240,detail_description
2022-01-15 12:01:14,1184,454,detail_description
2022-01-15 12:01:33,831,235,detail_description
2022-01-15 12:02:22,831,235,view_similar_positions
2022-01-15 12:03:12,1060,551,summary
2022-01-15 12:04:13,1184,454,view_employer_profile
2022-01-15 12:05:15,1060,551,detail_description
2022-01-15 12:06:31,1184,454,view_similar_positions
2022-01-15 12:16:37,975,454,summary
2022-01-15 12:18:29,975,454,detail_description
2022-01-15 12:31:47,1344,598,summary
2022-01-15 12:33:39,1344,598,detail_description
2022-01-15 12:36:52,810,121,summary
2022-01-15 12:38:17,810,121,detail_description
2022-01-15 12:46:31,1707,341,summary
2022-01-15 12:48:40,1707,341,detail_description
2022-01-15 12:50:16,1707,341,view_similar_positions
2022-01-15 13:15:44,865,249,summary
2022-01-15 13:18:33,865,249,detail_description
2022-01-15 13:18:53,865,249,view_employer_profile
2022-01-15 13:38:46,1305,30,summary
2022-01-15 13:39:54,1305,30,detail_description
2022-01-15 13:40:28,1305,30,view_similar_positions
2022-01-15 13:46:44,418,190,summary
2022-01-15 13:49:21,418,190,detail_description
2022-01-15 13:50:08,418,190,view_similar_positions
2022-01-15 13:58:50,209,429,summary
2022-01-15 14:00:44,209,429,detail_description
2022-01-15 14:02:01,209,429,view_similar_positions
2022-01-15 14:02:13,1024,341,summary
2022-01-15 14:04:19,1024,341,detail_description
2022-01-15 14:09:12,1508,114,summary
2022-01-15 14:11:46,1508,114,detail_description
2022-01-15 14:16:58,859,264,summary
2022-01-15 14:19:11,859,264,detail_description
2022-01-15 14:20:41,859,264,view_employer_profile
2022-01-15 14:27:42,125,583,summary
2022-01-15 14:30:16,125,583,detail_description
2022-01-15 14:31:55,179,268,summary
2022-01-15 14:34:07,179,268,detail_description
2022-01-15 14:48:06,253,376,summary
